Bios Serial Number	User	Name	Os Name	Asset Notes	Last Inventory	Cs Manufacturer	Cs Model	Last User	Warranty Start	Warranty End	Assigned To	Function	Floor	Room
PC0CSUG5	ksun13	QST-WL-0296	Microsoft Windows 10 Enterprise x64	110A	9/30/2016 15:51	LENOVO	20FAS1MA00	AD\ksun13	5/25/2016 0:00	5/24/2020 0:00	ivankap	Primary		110A
PC0CSUGH	pcollins	QST-WL-0293	Microsoft Windows 10 Enterprise x64	110A	9/29/2016 14:25	LENOVO	20FAS1MA00	AD\pcollins	5/25/2016 0:00	5/24/2020 0:00	pcollins	Primary		110A
PC0CSUGG	ccabezas	QST-WL-0292	Microsoft Windows 10 Enterprise x64	123	9/30/2016 16:28	LENOVO	20FAS1MA00	AD\ccabezas	5/25/2016 0:00	5/24/2020 0:00	ccabezas	Primary		123
PC0CSUG9	josephfs	QST-WL-0281	Microsoft Windows 10 Enterprise x64	110C	9/30/2016 16:48	LENOVO	20FAS1MA00	AD\josephfs	5/25/2016 0:00	5/24/2020 0:00	josephfs	Primary		110C
PC0CSUGF	rgwebb	QST-WL-0286	Microsoft Windows 10 Enterprise x64	110B	9/30/2016 17:06	LENOVO	20FAS1MA00	AD\rgwebb	5/25/2016 0:00	5/24/2020 0:00	rgwebb	Primary		110B
PC0CSUGC	ksun13	QST-WL-0287	Microsoft Windows 10 Enterprise x64	112E	9/30/2016 14:55	LENOVO	20FAS1MA00	AD\ksun13	5/25/2016 0:00	5/24/2020 0:00	atristan	Primary		112E
PC0CSUGP	smgcrcws	QST-WL-0288	Microsoft Windows 10 Enterprise x64	112A	9/27/2016 12:23	LENOVO	20FAS1MA00	AD\smgcrcws	5/25/2016 0:00	5/24/2020 0:00	rsharit	Primary		112A
PC0CSUGR	dvariti	QST-WL-0277	Microsoft Windows 10 Enterprise x64	112D	9/30/2016 20:09	LENOVO	20FAS1MA00	AD\dvariti	5/25/2016 0:00	5/24/2020 0:00	dvariti	Primary		112D
R9W1P56	scjarvis	QST-WL-0249	Microsoft Windows 7 Enterprise x64	506A	9/30/2016 14:52	LENOVO	2355BE3	AD\scjarvis	12/21/2012 0:00	12/11/2016 0:00	scjarvis	Primary		506A
MJYWCC0	bfinney	QST-WD-0242	Microsoft Windows 7 Enterprise x64	416B	10/1/2016 18:43	LENOVO	4524A61	AD\bfinney	7/10/2011 0:00	7/9/2015 0:00	bfinney	Primary		416B
MJDCPGR	nardizzi	QST-WD-0300	Microsoft Windows 7 Professional x64	416	10/1/2016 18:05	LENOVO	4524WED	AD\smgelcws	11/7/2011 0:00	10/27/2015 0:00	nardizzi	Primary		416
MJDCPGP	cwaldvog	QST-WD-0298	Microsoft Windows 7 Professional x64	416H	10/1/2016 18:33	LENOVO	4524WED	AD\cwaldvog	11/7/2011 0:00	10/27/2015 0:00	cwaldvog	Primary		416H
MJ53VB0	questromexec	QST-WD-0159	Microsoft Windows 7 Enterprise x64	416	10/1/2016 18:42	LENOVO	3237C64	AD\questromexec	10/2/2013 0:00	9/21/2017 0:00	jlehrich	Shared		416
MJ00LCNM	kyunker	QST-WD-0299	Microsoft Windows 7 Professional x64	416 H	10/1/2016 18:59	LENOVO	10A6A03RUS	AD\kyunker	4/4/2014 0:00	4/3/2018 0:00	kyunker	Primary		416 H
PF01B12L	pjacob	QST-WL-0245	Microsoft Windows 7 Enterprise x64	416 E	10/1/2016 14:59	LENOVO	20B7A05GUS	AD\pjacob	4/9/2014 0:00	4/8/2018 0:00	pjacob	Secondary		416 E
MJ006UD5	smgelcws	QST-WD-0207	Microsoft Windows 7 Enterprise x64	416S	10/1/2016 18:05	LENOVO	30A2A038US	AD\smgelcws	1/14/2014 0:00	1/13/2018 0:00	jlehrich	Shared		416S
MJ006KEH	smgelcws	QST-WD-0208	Microsoft Windows 7 Enterprise x64	416S	10/1/2016 19:56	LENOVO	30A2A038US	AD\smgelcws	1/9/2014 0:00	1/8/2018 0:00	jlehrich	Shared		416S
MJ01DGDC	kcc	QST-WD-0224	Microsoft Windows 7 Professional x64	416C	10/1/2016 18:04	LENOVO	10A6S07J00	AD\kcc	8/30/2014 0:00	8/29/2018 0:00	kcc	Primary		416C
C02M92BPF8J4	pjacob	SMG416EMAC-2	Mac OS X 10.11.6 (x86_64)	416E	9/30/2016 19:37	"Apple, Inc."	"iMac14,2"		3/20/2014 0:00	3/19/2017 0:00	pjacob	Primary		416E
MJ45F6D	smgelcws	QST-WD-0296	Microsoft Windows 7 Enterprise x64	416	10/1/2016 18:06	LENOVO	3212BJ7	AD\smgelcws	7/22/2013 0:00	7/21/2017 0:00	jlehrich	Shared		416
C02NXM6EFY11	yjortiz	QST-MD-0101	Mac OS X 10.10.5 (x86_64)	416E	10/1/2016 13:24	"Apple, Inc."	"iMac15,1"		6/10/2015 0:00	6/9/2018 0:00	pjacob	Shared		416E
PC06MHXZ	olsenm	QST-WL-0240	Microsoft Windows 7 Enterprise x64	416B	9/29/2016 21:46	LENOVO	20BWS2SS00	AD\olsenm	7/30/2015 0:00	7/29/2019 0:00	olsenm	Primary		416B
R90JAMM9	mjurgens	QST-WL-0255	Microsoft Windows 7 Enterprise x64	416A	10/1/2016 14:38	LENOVO	20BTS2BL00	AD\mjurgens	12/14/2015 0:00	12/13/2019 0:00	mjurgens	Primary		416A
MJ03VVL9	questromexec	QST-WD-0152	Microsoft Windows 10 Enterprise x64	416M	10/1/2016 19:59	LENOVO	10FLS2JV00	AD\questromexec	5/3/2016 0:00	5/2/2020 0:00	jlehrich	Shared		416M
MJ03VVLJ	questromexec	QST-WD-0151	Microsoft Windows 10 Enterprise x64	416L	10/1/2016 19:49	LENOVO	10FLS2JV00	AD\questromexec	5/3/2016 0:00	5/2/2020 0:00	jlehrich	Shared		416L
MJ03VVLF	questromexec	QST-WD-0150	Microsoft Windows 10 Enterprise x64	416 K	10/1/2016 19:16	LENOVO	10FLS2JV00	AD\questromexec	5/3/2016 0:00	5/2/2020 0:00	jlehrich	Shared		416 K
MJ03VVLB	questromexec	QST-WD-0153	Microsoft Windows 10 Enterprise x64	416N	10/1/2016 19:16	LENOVO	10FLS2JV00	AD\questromexec	5/3/2016 0:00	5/2/2020 0:00	jlehrich	Shared		416N
MJ03VVLC	bdupee	QST-WD-0154	Microsoft Windows 10 Enterprise x64	416 O	10/1/2016 19:17	LENOVO	10FLS2JV00	AD\questromexec	5/3/2016 0:00	5/2/2020 0:00	jlehrich	Shared		416 O
MJ03VVLE	questromexec	QST-WD-0155	Microsoft Windows 10 Enterprise x64	416 P	10/1/2016 19:14	LENOVO	10FLS2JV00	AD\questromexec	5/3/2016 0:00	5/2/2020 0:00	jlehrich	Shared		416 P
MJ03VVLA	questromexec	QST-WD-0157	Microsoft Windows 10 Enterprise x64	416 R	9/25/2016 11:58	LENOVO	10FLS2JV00	AD\questromexec	5/3/2016 0:00	5/2/2020 0:00	jlehrich	Shared		416 R
MJ03VVLH	mburrage	QST-WD-0156	Microsoft Windows 10 Enterprise x64	416Q	9/28/2016 16:11	LENOVO	10FLS2JV00	AD\mburrage	5/3/2016 0:00	5/2/2020 0:00	jlehrich	Shared		416Q
MJ03VVLD	questromexec	QST-WD-0158	Microsoft Windows 10 Enterprise x64	416T	10/1/2016 19:18	LENOVO	10FLS2JV00	AD\questromexec	5/3/2016 0:00	5/2/2020 0:00	jlehrich	Shared		416T
PC0FAK9Y	jrco	QST-WL-0308	Microsoft Windows 10 Enterprise x64	416D	9/29/2016 14:43	LENOVO	20FAS1MA00	AD\jrco	11/30/-001 00:00:00	11/30/-001 00:00:00	jrco	Primary		416D
MJ00ERMM	lzelman	QST-WD-0216	Microsoft Windows 7 Professional x64	422E	10/1/2016 18:53	LENOVO	10A6A03RUS	AD\lzelman	3/4/2014 0:00	3/3/2018 0:00	lzelman	Primary		422E
MJ017GFB	mrisamin	QST-WD-0215	Microsoft Windows 7 Enterprise x64	422B	10/1/2016 18:03	LENOVO	10A6S07J00	AD\mrisamin	7/23/2014 0:00	7/22/2018 0:00	mrisamin	Primary		422B
MJ02L04Y	sharper	QST-WD-0213	Microsoft Windows 7 Enterprise x64	422C	10/1/2016 19:28	LENOVO	10A6S25900	AD\sharper	6/9/2015 0:00	6/8/2019 0:00	sharper	Primary		422C
MJ0280FV	reginaf	QST-WD-0304	Microsoft Windows 7 Enterprise x64	422D	10/1/2016 19:55	LENOVO	10A6S1J000	AD\reginaf	3/6/2015 0:00	3/5/2019 0:00	reginaf	Primary		422D
R9K4V1E	kylemac	SMG112ELT-4	Microsoft Windows 7 Professional x64	102D	9/30/2016 15:14	LENOVO	4291ZC3	AD\kylemac	12/5/2011 0:00	12/4/2015 0:00	kylemac	Primary		102D
R9WXH20	seanf49	SMG110CLT	Microsoft Windows 7 Enterprise x64	101D	9/29/2016 18:48	LENOVO	2324EB4	AD\seanf49	2/8/2013 0:00	1/29/2017 0:00	seanf49	Secondary		101D
MJ762AR	seanf49	QST-WD-0276	Microsoft Windows 7 Professional x64	101D	10/1/2016 19:08	LENOVO	36901K3	AD\seanf49	5/26/2013 0:00	5/15/2017 0:00	seanf49	Primary		101D
PF02TU4P	mfhowe	QST-WL-0218	Microsoft Windows 7 Enterprise x64	Room 102A	9/29/2016 12:11	LENOVO	20ARS0DM00	AD\mfhowe	7/21/2014 0:00	7/20/2018 0:00	mfhowe	Primary		Room 102A
MJ017FYP	abunnell	QST-WD-0274	Microsoft Windows 7 Enterprise x64	101G	10/1/2016 19:11	LENOVO	10A6S07J00	AD\abunnell	7/23/2014 0:00	7/22/2018 0:00	abunnell	Primary		101G
PF02UHUU	dubovik	SMG112ALT-1	Microsoft Windows 7 Enterprise x64	101E	9/30/2016 19:16	LENOVO	20ARS0DM00	AD\dubovik	7/21/2014 0:00	7/20/2018 0:00	dubovik	Primary		101E
MJ017FYL	adrianae	QST-WD-0272	Microsoft Windows 7 Enterprise x64	102	10/1/2016 18:50	LENOVO	10A6S07J00	AD\adrianae	7/23/2014 0:00	7/22/2018 0:00	mcsiegel	Shared		102
MJ017FYM	lmruano	QST-WD-0275	Microsoft Windows 7 Enterprise x64	101D	10/1/2016 18:44	LENOVO	10A6S07J00	AD\lmruano	7/23/2014 0:00	7/22/2018 0:00	lmruano	Primary		101D
MJ017FYN	crabidou	QST-WD-0273	Microsoft Windows 7 Enterprise x64	101F	7/27/2016 8:01	LENOVO	10A6S07J00	AD\crabidou	7/23/2014 0:00	7/22/2018 0:00	crabidou	Primary		101F
PC029NKR	jencohn	SMG110CLT-1	Microsoft Windows 7 Enterprise x64	102B	9/14/2016 15:06	LENOVO	20ARS0DM00	AD\jencohn	12/7/2014 0:00	12/6/2018 0:00	jencohn	Primary		102B
R90G4TVY	mcsiegel	QST-WL-0204	Microsoft Windows 7 Enterprise x64	101B	9/30/2016 9:26	LENOVO	20BTS2BL00	AD\mcsiegel	6/4/2015 0:00	6/3/2019 0:00	mcsiegel	Primary		101B
PC05NL6D	morganm	QST-WL-0207	Microsoft Windows 10 Enterprise x64	102C	10/1/2016 18:49	LENOVO	20BWS2CS00	AD\morganm	6/14/2015 0:00	6/13/2019 0:00	morganm	Primary		102C
PC0E00QT	nsanange	QST-WL-0303	Microsoft Windows 10 Enterprise x64	101G	9/30/2016 12:58	LENOVO	20FAS1MA00	AD\nsanange	7/16/2016 0:00	7/15/2020 0:00	nsanange	Primary		101G
MJTLDEW	keanew	QST-WD-0269	Microsoft Windows 7 Professional x64	119A	6/15/2016 15:12	LENOVO	3212AV7	AD\keanew	9/17/2012 0:00	9/7/2016 0:00	keanew	Secondary		119A
MJTLDET	istds-admin	QST-WD-0263	Microsoft Windows 7 Professional x64	104E	3/28/2016 13:22	LENOVO	3212AV7	QST-WD-0263\istds-admin	9/17/2012 0:00	9/7/2016 0:00	emilyfl	Shared		104E
MJTLDEV	morganm	QST-WD-0270	Microsoft Windows 7 Professional x64	115	6/2/2016 13:24	LENOVO	3212AV7	AD\morganm	9/17/2012 0:00	9/7/2016 0:00	kphillip	Shared		115
MJTLDEP	nmmelton	QST-WD-0265	Microsoft Windows 7 Professional x64	126	10/1/2016 19:11	LENOVO	3212AV7	AD\nmmelton	9/17/2012 0:00	9/7/2016 0:00	nmmelton	Primary		126
MJTMZGY	spbuote	QST-WD-0260	Microsoft Windows 7 Enterprise x64	Front Desk: Room 115	10/1/2016 19:33	LENOVO	3212AV7	AD\spbuote	9/17/2012 0:00	9/7/2016 0:00	kphillip	Shared		Front Desk: Room 115
MJTMZGW	istds-admin	QST-WD-0261	Microsoft Windows 7 Professional x64	124A	6/10/2016 9:26	LENOVO	3212AV7	QST-WD-0261\istds-admin	9/17/2012 0:00	9/7/2016 0:00	bczar	Secondary		124A
MJTMZGZ	ginah	QST-WD-0251	Microsoft Windows 7 Professional x64	120	6/9/2016 11:33	LENOVO	3212AV7	AD\ginah	9/17/2012 0:00	9/7/2016 0:00	ginah	Secondary		120
MJ57AD1	wjorns	QST-WD-0264	Microsoft Windows 7 Enterprise x64	124B	6/15/2016 14:30	LENOVO	3212BJ7	AD\wjorns	10/4/2013 0:00	9/23/2017 0:00	wjorns	Secondary		124B
MJTLDER	cbmoody	QST-WD-0256	Microsoft Windows 7 Professional x64	132	4/8/2016 1:28	LENOVO	3212AV7	AD\cbmoody	9/8/2012 0:00	9/7/2016 0:00	cbmoody	Secondary		132
MJ00ERML	gradcenterws	QST-WD-0323	Microsoft Windows 7 Professional x64	104	10/1/2016 19:27	LENOVO	10A6A03RUS	AD\gradcenterws	3/4/2014 0:00	3/3/2018 0:00	normanb	Shared		104
PC07QYP2	abello	QST-WL-0242	Microsoft Windows 7 Enterprise x64	133	10/1/2016 18:20	LENOVO	20BWS2SS00	AD\abello	9/16/2015 0:00	9/15/2019 0:00	abello	Primary		133
R90JL2X5	kphillip	QST-WL-0258	Microsoft Windows 7 Enterprise x64	115B	9/30/2016 14:51	LENOVO	20BTS2BL00	AD\kphillip	1/11/2016 0:00	1/10/2020 0:00	kphillip	Primary		115B
PC0BAJ3M	emilyfl	QST-WL-0263	Microsoft Windows 10 Enterprise x64	116	10/1/2016 14:21	LENOVO	20BWS2CS00	AD\emilyfl	3/18/2016 0:00	3/17/2020 0:00	emilyfl	Primary		116
PC0BAJ3N	mwyrodek	QST-WL-0264	Microsoft Windows 10 Enterprise x64	118	9/30/2016 16:59	LENOVO	20BWS2CS00	AD\mwyrodek	3/18/2016 0:00	3/17/2020 0:00	mwyrodek	Primary		118
PC0CSUJB	rosek	QST-WL-0275	Microsoft Windows 10 Enterprise x64	117	10/1/2016 18:11	LENOVO	20FAS1MA00	AD\rosek	5/25/2016 0:00	5/24/2020 0:00	rosek	Primary		117
PC0CSUG7	sallyj	QST-WL-0278	Microsoft Windows 10 Enterprise x64	130	10/1/2016 19:23	LENOVO	20FAS1MA00	AD\sallyj	5/25/2016 0:00	5/24/2020 0:00	sallyj	Primary		130
PC0CSUGK	ginah	QST-WL-0283	Microsoft Windows 10 Enterprise x64	120	9/30/2016 15:34	LENOVO	20FAS1MA00	AD\ginah	5/25/2016 0:00	5/24/2020 0:00	ginah	Primary		120
PC0CSUGD	bczar	QST-WL-0284	Microsoft Windows 10 Enterprise x64	124A	9/30/2016 15:24	LENOVO	20FAS1MA00	AD\bczar	5/25/2016 0:00	5/24/2020 0:00	bczar	Primary		124A
PC0CSUGN	gbmann	QST-WL-0291	Microsoft Windows 10 Enterprise x64	122	10/1/2016 16:06	LENOVO	20FAS1MA00	AD\gbmann	5/25/2016 0:00	5/24/2020 0:00	gbmann	Primary		122
PC0CSUG6	wjorns	QST-WL-0297	Microsoft Windows 10 Enterprise x64	124B	9/29/2016 15:31	LENOVO	20FAS1MA00	AD\wjorns	5/25/2016 0:00	5/24/2020 0:00	wjorns	Primary		124B
PC0CSUGQ	mlorello	QST-WL-0282	Microsoft Windows 10 Enterprise x64	119	9/30/2016 15:34	LENOVO	20FAS1MA00	AD\mlorello	5/25/2016 0:00	5/24/2020 0:00	mlorello	Primary		119
PC0CSUGE	cbmoody	QST-WL-0298	Microsoft Windows 10 Enterprise x64	132	9/30/2016 15:48	LENOVO	20FAS1MA00	AD\cbmoody	5/25/2016 0:00	5/24/2020 0:00	cbmoody	Primary		132
PC0CSUGA	keanew	QST-WL-0289	Microsoft Windows 10 Enterprise x64	119A	9/22/2016 14:11	LENOVO	20FAS1MA00	AD\keanew	5/25/2016 0:00	5/24/2020 0:00	keanew	Primary		119A
PC0SCUG8	suschkiv	QST-WL-0272	Microsoft Windows 10 Enterprise x64	121	9/30/2016 11:11	LENOVO	20FAS1MA11	AD\suschkiv	5/25/2016 0:00	5/24/2020 0:00	suschkiv	Primary		121
PC0D2NL8	toddb	QST-WL-0302	Microsoft Windows 10 Enterprise x64	134	10/1/2016 18:02	LENOVO	20FAS1MA00	AD\toddb	6/6/2016 0:00	6/5/2020 0:00	toddb	Primary		134
R9FFN2A	cmplayer	QST-BSR-WL-0101	Microsoft Windows 7 Enterprise x64	208	8/16/2016 12:35	LENOVO	4291G96	AD\cmplayer	8/25/2011 0:00	8/24/2015 0:00	cmplayer	Secondary		208
MJXAAR8	cmplayer	QST-BSR-WD-0100	Microsoft Windows 7 Enterprise x64	53 Bay State Rd 2nd floor	10/1/2016 18:55	LENOVO	4524A61	AD\cmplayer	6/6/2011 0:00	6/15/2015 0:00	jhorwitt	Shared		53 Bay State Rd 2nd floor
MJPBXNV	tbwings	QST-BSR-WD-0101	Microsoft Windows 7 Enterprise x64	53 Bay State Rd 2nd floor	10/1/2016 19:37	LENOVO	4524AY5	AD\tbwings	6/26/2012 0:00	6/25/2016 0:00	jhorwitt	Shared		53 Bay State Rd 2nd floor
2UA05023JT	bdupee	QST-WD-0345	Microsoft Windows 10 Enterprise x64	638A	10/1/2016 19:29	Hewlett-Packard	HP Z200 Workstation	AD\bdupee	12/21/2010 0:00	1/24/2016 0:00	bdupee	Secondary		638A
MJ761XT	conroyrm	QST-WD-0322	Microsoft Windows 7 Enterprise x64	630B	4/8/2016 2:10	LENOVO	36901K3	AD\conroyrm	5/25/2013 0:00	5/14/2017 0:00	conroyrm	Primary		630B
2UA05023JW	bdupee	SMG638A-7	Microsoft Windows 7 Professional x64	638A	4/21/2016 0:25	Hewlett-Packard	HP Z200 Workstation	AD\bdupee	12/21/2010 0:00	1/24/2016 0:00	bdupee	Secondary		638A
MJ761YB	ali1	QST-WD-0317	Microsoft Windows 10 Enterprise x64	342	8/9/2016 14:45	LENOVO	36901K3	AD\ali1	5/26/2013 0:00	5/15/2017 0:00	gdefronz	Reserve		342
2UA05023JX	arashid	SMG630F-3	Microsoft Windows 7 Professional x64	630F	10/1/2016 18:01	Hewlett-Packard	HP Z200 Workstation	AD\arashid	12/21/2010 0:00	1/24/2016 0:00	arashid	Secondary		630F
2UA05023JZ	kconroy	SMG629-7	Microsoft Windows 7 Professional x64	629	9/26/2016 16:06	Hewlett-Packard	HP Z200 Workstation	AD\kconroy	12/21/2010 0:00	1/24/2016 0:00	kconroy	Primary		629
MJAHCAK	jkissh	SMG629-3	Microsoft Windows 10 Enterprise x64	629	12/18/2015 14:48	LENOVO	4158VG3	AD\jkissh	8/13/2011 0:00	8/12/2015 0:00	jkissh	Primary		629
MJ761ZY	rnichols	QST-WD-SCANTRON	Microsoft Windows 10 Enterprise x64	626	10/1/2016 18:17	LENOVO	36901K3	AD\rnichols	5/26/2013 0:00	5/15/2017 0:00	firefox	Shared		626
2UA05023JS	firefox	SMG630A-1	Microsoft Windows 10 Pro x64	630A	6/23/2016 1:36	Hewlett-Packard	HP Z200 Workstation	AD\firefox	12/21/2010 0:00	1/24/2016 0:00	firefox	Primary		630A
MJ46M24	qstla	QST-WD-0039	Microsoft Windows 10 Enterprise x64	333	10/1/2016 18:02	LENOVO	36901K3	AD\qstla	6/21/2013 0:00	6/10/2017 0:00	gdefronz	shared		333
R9Z02H7	qstcloud	QST-WL-0092	Microsoft Windows 10 Enterprise x64	340E	9/27/2016 17:53	LENOVO	2355BE3	AD\qstcloud	5/30/2013 0:00	5/29/2017 0:00	cbarrett	Loaner		340E
2UA05023JR	istds-admin	SMG630E-2	Microsoft Windows 7 Professional x64	630E	12/8/2015 10:04	Hewlett-Packard	HP Z200 Workstation	SMG630E-2\istds-admin	12/21/2010 0:00	1/24/2016 0:00	seaholm	Secondary		630E
D25FN0Q2DHJV	carla	QST-MD-0105	Mac OS X 10.10.5 (x86_64)	629	9/29/2016 16:32	"Apple, Inc."	"iMac12,2"		5/6/2011 0:00	5/5/2014 0:00	carla	Secondary		629
PF02HMBZ	kesslerr	QST-WL-0261	Microsoft Windows 10 Enterprise x64	630C	9/30/2016 18:03	LENOVO	20AQCTO1WW	AD\kesslerr	11/30/-001 00:00:00	11/30/-001 00:00:00	kesslerr	Secondary		630C
MJ761XZ	abel	QST-WD-0309	Microsoft Windows 7 Enterprise x64	342	5/3/2016 15:09	LENOVO	36901K3	AD\joellejf	5/15/2013 0:00	5/14/2017 0:00	gdefronz	Reserve		342
C02NV1A1G3QP	bdupee	SMG638AMACLT-1	Mac OS X 10.11.6 (x86_64)	638A	10/1/2016 19:53	"Apple, Inc."	"MacBookPro11,3"		12/12/2014 0:00	12/11/2017 0:00	bdupee	Primary		638A
D25FN0Q9DHJV	ali1	SMG630AMAC	Mac OS X 10.10.1 (x86_64)	630A	1/6/2015 10:23	"Apple, Inc."	"iMac12,2"		5/6/2011 0:00	5/5/2014 0:00	firefox	Secondary		630A
MJ02KCR	firefox	SMG630A	Microsoft Windows 10 Pro x64	630A	10/1/2016 19:44	LENOVO	36901K3	AD\firefox	10/31/2013 0:00	10/30/2017 0:00	firefox	Secondary		630A
MJ02WC6B	hannaway	QST-WD-0328	Microsoft Windows 7 Enterprise x64	630D	10/1/2016 19:10	LENOVO	10A6S25900	AD\hannaway	8/18/2015 0:00	8/17/2019 0:00	hannaway	Primary		630D
D25RD04DGG7V	root	QST-MD-0114	Mac OS X 10.11.6 (x86_64)	630F	9/30/2016 21:59	"Apple, Inc."	"iMac17,1"		3/16/2016 0:00	3/15/2019 0:00	arashid	Primary		630F
C1MNVKC9DTY3	qstcloud	qst-ml-0006	Mac OS X 10.11.4 (x86_64)	340E	8/20/2016 19:04	"Apple, Inc."	"MacBookPro9,2"		2/6/2015 0:00	2/5/2018 0:00	cbarrett	Loaner		340E
PC0DBM0J	smesnik	QST-WL-0091	Microsoft Windows 10 Enterprise x64	340E	9/29/2016 16:43	LENOVO	20FAS1MA00	AD\smesnik	6/16/2016 0:00	6/15/2020 0:00	cbarrett	Loaner		340E
D25H51CNDHJW	arashid	QST-MD-0126	Mac OS X 10.11.6 (x86_64)	630F	10/1/2016 19:31	"Apple, Inc."	"iMac12,2"		2/6/2012 0:00	2/5/2013 0:00	arashid	Secondary		630F
	smgkiosk	QST-WK-0008	Microsoft Windows 7 Professional	Second Floor : Starbucks	10/1/2016 19:48	Intel	D33217GK	AD\smgkiosk	11/30/-001 00:00:00	11/30/-001 00:00:00	gdefronz	Kiosk		Second Floor : Starbucks
D25RJ0L0GG7V	mwilcke	QST-MD-0116	Mac OS X 10.11.6 (x86_64)	514A	9/30/2016 16:51	"Apple, Inc."	"iMac17,1"		4/8/2016 0:00	4/7/2019 0:00	mwilcke	Primary		514A
C02M26W2F8J4	supriyam	QST-MD-0129	Mac OS X 10.11.6 (x86_64)	510F	9/30/2016 15:11	"Apple, Inc."	"iMac14,2"		2/19/2014 0:00	2/18/2017 0:00	supriyam	Primary		510F
C02KK03WDNCV	istds-admin	SMG508AMAC-1	Mac OS X 10.11.6 (x86_64)	510E	7/25/2016 18:36	"Apple, Inc."	"iMac13,2"		6/5/2013 0:00	6/4/2016 0:00	adean	Secondary		510E
D25MX1RGF8JC	smgcomws	QST-MD-0127	Mac OS X 10.11.6 (x86_64)	510 D	10/1/2016 19:02	"Apple, Inc."	"iMac14,2"		7/9/2014 0:00	7/8/2017 0:00	adean	Shared		510 D
MJ02STUV	susanley	QST-WD-0257	Microsoft Windows 7 Enterprise x64	510	9/29/2016 16:24	LENOVO	10A6S25900	AD\susanley	7/23/2015 0:00	7/22/2019 0:00	susanley	Primary		510
D25RN0M6GG7V	chilly	QST-MD-0119	Mac OS X 10.11.6 (x86_64)	510D	10/1/2016 18:00	"Apple, Inc."	"iMac17,1"		5/9/2016 0:00	5/8/2019 0:00	chilly	Primary		510D
MJ761YP	istds-admin	QST-WD-0369	Microsoft Windows 10 Enterprise x64	502B	10/1/2016 18:09	LENOVO	36901K3	.\istds-admin	5/26/2013 0:00	5/15/2017 0:00	mbda	Shared		502B
MJYWGX2	jdupee	SMG506D-1	Microsoft Windows 7 Professional x64	5th	10/1/2016 18:36	LENOVO	4524A61	AD\jdupee	7/2/2011 0:00	7/1/2015 0:00	jdupee	Primary		5th
MJYWGX0	kmgallag	QST-WD-0231	Microsoft Windows 7 Professional x64	502 D	10/1/2016 18:14	LENOVO	4524A61	AD\kmgallag	7/2/2011 0:00	7/1/2015 0:00	kmgallag	Primary		502 D
R95ETGA	kfreeman	SMG508BLT	Microsoft Windows 7 Professional x64	5th	12/31/2015 14:05	LENOVO	32492UU	AD\kfreeman	8/6/2011 0:00	8/5/2014 0:00	kfreeman	Primary		5th
MJ19TYT	rbaird8	QST-WD-0290	Microsoft Windows 10 Enterprise x64	504B	9/30/2016 15:46	LENOVO	3212BJ7	AD\rbaird8	12/9/2013 0:00	11/28/2017 0:00	mbda	Shared		504B
MJ19TYM	smgadmws	QST-WD-0291	Microsoft Windows 10 Enterprise x64	504	9/30/2016 14:16	LENOVO	3212BJ7	AD\smgadmws	12/9/2013 0:00	11/28/2017 0:00	mbda	Shared		504
MJ19TYW	sdeckard	SMG506C	Microsoft Windows 7 Enterprise x64	506C	9/30/2016 15:36	LENOVO	3212BJ7	AD\sdeckard	12/9/2013 0:00	11/28/2017 0:00	sdeckard	Primary		506C
MJ00ERMN	mam	QST-WD-0236	Microsoft Windows 7 Professional x64	506	9/30/2016 15:16	LENOVO	10A6A03RUS	AD\mam	3/4/2014 0:00	3/3/2018 0:00	mam	Primary		506
H021602DEUG	hudsonc	QST-MD-0112	Mac OS X 10.11.6 (x86_64)	504B	9/30/2016 15:24	"Apple, Inc."	"MacPro5,1"		4/24/2012 0:00	4/23/2015 0:00	hudsonc	Primary		504B
C02N32T7G5RP	matychak	QST-ML-0012	Mac OS X 10.11.4 (x86_64)	150	9/30/2016 15:58	"Apple, Inc."	"MacBookAir6,2"		7/17/2014 0:00	7/16/2017 0:00	matychak	Secondary		150
56368742953	sdavids2	QST-WL-0214	Microsoft Windows 8.1 Pro x64	5th	9/30/2016 20:44	Microsoft Corporation	Surface Pro 3	AD\sdavids2	10/17/2014 0:00	10/16/2016 0:00	sdavids2	Secondary		5th
R9WW5VG	sdavids2	SMG506GLT-1	Microsoft Windows 7 Enterprise x64	5	10/1/2016 18:55	LENOVO	2355BE3	AD\sdavids2	1/25/2013 0:00	1/24/2017 0:00	sdavids2	Primary		5
MJ01DGDE	telsey	QST-WD-0337	Microsoft Windows 7 Enterprise x64	504E	10/1/2016 18:20	LENOVO	10A6S07J00	AD\telsey	8/30/2014 0:00	8/29/2018 0:00	telsey	Primary		504E
MJ01DGDB	joellejf	QST-WD-0232	Microsoft Windows 7 Enterprise x64	502D	9/29/2016 16:48	LENOVO	10A6S07J00	AD\joellejf	8/30/2014 0:00	8/29/2018 0:00	joellejf	Primary		502D
R90FB7VH	kfreeman	QST-WL-0205	Microsoft Windows 7 Enterprise x64	205	10/1/2016 17:12	LENOVO	20A8S2PA00	AD\kfreeman	3/6/2015 0:00	3/5/2019 0:00	kfreeman	Secondary		205
